puzzle_id,technique_code,use_count
hsp-e45e7d32c1df4c9114f6,hiddenSingle,15
hsp-e45e7d32c1df4c9114f6,hiddenPair,3
hsp-e45e7d32c1df4c9114f6,twoStringKite,1
hsp-e45e7d32c1df4c9114f6,uniqueRectangle,1
hsp-e45e7d32c1df4c9114f6,forcingNet,5
hsp-2cd0c02b95b6e69239e9,fullHouse,21
hsp-2cd0c02b95b6e69239e9,nakedSingle,19
hsp-2cd0c02b95b6e69239e9,hiddenSingle,16
hsp-2cd0c02b95b6e69239e9,lockedCandidates.pointing,1
hsp-2cd0c02b95b6e69239e9,lockedCandidates.claiming,1
hsp-2cd0c02b95b6e69239e9,nakedPair,1
hsp-2cd0c02b95b6e69239e9,hiddenPair,3
hsp-2cd0c02b95b6e69239e9,hiddenTriple,1
hsp-2cd0c02b95b6e69239e9,hiddenQuad,1
hsp-2cd0c02b95b6e69239e9,xyWing,1
hsp-2cd0c02b95b6e69239e9,forcingNet,2
hsp-55d16f4a8b0575ce72a0,fullHouse,20
hsp-55d16f4a8b0575ce72a0,nakedSingle,27
hsp-55d16f4a8b0575ce72a0,hiddenSingle,9
hsp-55d16f4a8b0575ce72a0,lockedCandidates.pointing,2
hsp-55d16f4a8b0575ce72a0,lockedCandidates.claiming,2
hsp-55d16f4a8b0575ce72a0,hiddenPair,1
hsp-55d16f4a8b0575ce72a0,hiddenTriple,1
hsp-55d16f4a8b0575ce72a0,xWing,2
hsp-55d16f4a8b0575ce72a0,forcingNet,1
hsp-c15293f75baf529c4174,fullHouse,20
hsp-c15293f75baf529c4174,nakedSingle,20
hsp-c15293f75baf529c4174,hiddenSingle,16
hsp-c15293f75baf529c4174,lockedCandidates.pointing,2
hsp-c15293f75baf529c4174,lockedCandidates.claiming,2
hsp-c15293f75baf529c4174,xWing,1
hsp-c15293f75baf529c4174,twoStringKite,2
hsp-c15293f75baf529c4174,hiddenRectangle,1
hsp-c15293f75baf529c4174,forcingNet,2
hsp-f116b29eeeef24bacfd4,fullHouse,21
hsp-f116b29eeeef24bacfd4,nakedSingle,24
hsp-f116b29eeeef24bacfd4,hiddenSingle,11
hsp-f116b29eeeef24bacfd4,lockedCandidates.pointing,1
hsp-f116b29eeeef24bacfd4,lockedCandidates.claiming,2
hsp-f116b29eeeef24bacfd4,nakedPair,1
hsp-f116b29eeeef24bacfd4,xWing,1
hsp-f116b29eeeef24bacfd4,twoStringKite,1
hsp-f116b29eeeef24bacfd4,turbotFish,1
hsp-f116b29eeeef24bacfd4,xyWing,2
hsp-f116b29eeeef24bacfd4,forcingNet,6
hsp-2371462673975a94c7e1,fullHouse,21
hsp-2371462673975a94c7e1,nakedSingle,18
hsp-2371462673975a94c7e1,hiddenSingle,17
hsp-2371462673975a94c7e1,lockedCandidates.pointing,2
hsp-2371462673975a94c7e1,lockedCandidates.claiming,2
hsp-2371462673975a94c7e1,hiddenPair,1
hsp-2371462673975a94c7e1,xyWing,1
hsp-2371462673975a94c7e1,forcingNet,1
hsp-f30ca045b4b02caacd07,fullHouse,21
hsp-f30ca045b4b02caacd07,nakedSingle,21
hsp-f30ca045b4b02caacd07,hiddenSingle,12
hsp-f30ca045b4b02caacd07,lockedCandidates.pointing,2
hsp-f30ca045b4b02caacd07,turbotFish,1
hsp-f30ca045b4b02caacd07,wWing,1
hsp-f30ca045b4b02caacd07,xyWing,1
hsp-f30ca045b4b02caacd07,forcingNet,2
hsp-4d279296b1dd16bc79e1,fullHouse,20
hsp-4d279296b1dd16bc79e1,nakedSingle,25
hsp-4d279296b1dd16bc79e1,hiddenSingle,14
hsp-4d279296b1dd16bc79e1,lockedCandidates.pointing,5
hsp-4d279296b1dd16bc79e1,lockedCandidates.claiming,3
hsp-4d279296b1dd16bc79e1,twoStringKite,1
hsp-4d279296b1dd16bc79e1,xyzWing,1
hsp-4d279296b1dd16bc79e1,forcingNet,3
hsp-d3eedcec9198e8fb7fd8,fullHouse,21
hsp-d3eedcec9198e8fb7fd8,nakedSingle,23
hsp-d3eedcec9198e8fb7fd8,hiddenSingle,13
hsp-d3eedcec9198e8fb7fd8,lockedCandidates.pointing,6
hsp-d3eedcec9198e8fb7fd8,lockedCandidates.claiming,2
hsp-d3eedcec9198e8fb7fd8,hiddenPair,4
hsp-d3eedcec9198e8fb7fd8,wWing,2
hsp-d3eedcec9198e8fb7fd8,xyzWing,1
hsp-d3eedcec9198e8fb7fd8,emptyRectangle,1
hsp-d3eedcec9198e8fb7fd8,forcingNet,7
hsp-5084afbf317383936ab8,fullHouse,20
hsp-5084afbf317383936ab8,nakedSingle,26
hsp-5084afbf317383936ab8,hiddenSingle,11
hsp-5084afbf317383936ab8,lockedCandidates.pointing,3
hsp-5084afbf317383936ab8,nakedPair,1
hsp-5084afbf317383936ab8,hiddenPair,4
hsp-5084afbf317383936ab8,xWing,1
hsp-5084afbf317383936ab8,twoStringKite,1
hsp-5084afbf317383936ab8,turbotFish,1
hsp-5084afbf317383936ab8,wWing,1
hsp-5084afbf317383936ab8,xyWing,1
hsp-5084afbf317383936ab8,xyzWing,1
hsp-5084afbf317383936ab8,forcingNet,4
hsp-e67fe0f9a60f97f4ee67,fullHouse,20
hsp-e67fe0f9a60f97f4ee67,nakedSingle,20
hsp-e67fe0f9a60f97f4ee67,hiddenSingle,16
hsp-e67fe0f9a60f97f4ee67,lockedCandidates.pointing,3
hsp-e67fe0f9a60f97f4ee67,hiddenPair,6
hsp-e67fe0f9a60f97f4ee67,hiddenRectangle,2
hsp-e67fe0f9a60f97f4ee67,bugPlusOne,1
hsp-e67fe0f9a60f97f4ee67,forcingNet,3
hsp-2c59ec501ef980722b40,fullHouse,20
hsp-2c59ec501ef980722b40,nakedSingle,29
hsp-2c59ec501ef980722b40,hiddenSingle,8
hsp-2c59ec501ef980722b40,lockedCandidates.pointing,2
hsp-2c59ec501ef980722b40,hiddenPair,1
hsp-2c59ec501ef980722b40,forcingNet,2
hsp-89069100c3539847e158,fullHouse,20
hsp-89069100c3539847e158,nakedSingle,25
hsp-89069100c3539847e158,hiddenSingle,12
hsp-89069100c3539847e158,lockedCandidates.pointing,1
hsp-89069100c3539847e158,hiddenPair,2
hsp-89069100c3539847e158,xWing,1
hsp-89069100c3539847e158,twoStringKite,2
hsp-89069100c3539847e158,forcingNet,4
hsp-e81016b8af616190ba3c,fullHouse,21
hsp-e81016b8af616190ba3c,nakedSingle,21
hsp-e81016b8af616190ba3c,hiddenSingle,15
hsp-e81016b8af616190ba3c,lockedCandidates.pointing,5
hsp-e81016b8af616190ba3c,lockedCandidates.claiming,4
hsp-e81016b8af616190ba3c,hiddenPair,2
hsp-e81016b8af616190ba3c,hiddenTriple,1
hsp-e81016b8af616190ba3c,skyscraper,2
hsp-e81016b8af616190ba3c,forcingNet,1
hsp-f2785c6e11c9bdf6ce77,fullHouse,21
hsp-f2785c6e11c9bdf6ce77,nakedSingle,25
hsp-f2785c6e11c9bdf6ce77,hiddenSingle,11
hsp-f2785c6e11c9bdf6ce77,lockedCandidates.pointing,2
hsp-f2785c6e11c9bdf6ce77,lockedCandidates.claiming,2
hsp-f2785c6e11c9bdf6ce77,hiddenPair,2
hsp-f2785c6e11c9bdf6ce77,skyscraper,1
hsp-f2785c6e11c9bdf6ce77,emptyRectangle,1
hsp-f2785c6e11c9bdf6ce77,uniqueRectangle,1
hsp-f2785c6e11c9bdf6ce77,forcingNet,2
hsp-56b3b0774e5d64813cf9,fullHouse,21
hsp-56b3b0774e5d64813cf9,nakedSingle,23
hsp-56b3b0774e5d64813cf9,hiddenSingle,13
hsp-56b3b0774e5d64813cf9,lockedCandidates.pointing,3
hsp-56b3b0774e5d64813cf9,hiddenPair,1
hsp-56b3b0774e5d64813cf9,twoStringKite,2
hsp-56b3b0774e5d64813cf9,hiddenRectangle,1
hsp-56b3b0774e5d64813cf9,forcingNet,2
hsp-8fc2b5af23a268453f7a,fullHouse,20
hsp-8fc2b5af23a268453f7a,nakedSingle,23
hsp-8fc2b5af23a268453f7a,hiddenSingle,14
hsp-8fc2b5af23a268453f7a,lockedCandidates.pointing,2
hsp-8fc2b5af23a268453f7a,twoStringKite,2
hsp-8fc2b5af23a268453f7a,forcingNet,2
hsp-5926f3587b21939619d8,fullHouse,19
hsp-5926f3587b21939619d8,nakedSingle,22
hsp-5926f3587b21939619d8,hiddenSingle,16
hsp-5926f3587b21939619d8,lockedCandidates.pointing,2
hsp-5926f3587b21939619d8,lockedCandidates.claiming,1
hsp-5926f3587b21939619d8,nakedPair,1
hsp-5926f3587b21939619d8,skyscraper,1
hsp-5926f3587b21939619d8,finnedXWing,1
hsp-5926f3587b21939619d8,forcingNet,1
hsp-8db03782eb0717356e31,fullHouse,20
hsp-8db03782eb0717356e31,nakedSingle,21
hsp-8db03782eb0717356e31,hiddenSingle,16
hsp-8db03782eb0717356e31,lockedCandidates.pointing,6
hsp-8db03782eb0717356e31,hiddenPair,1
hsp-8db03782eb0717356e31,hiddenTriple,1
hsp-8db03782eb0717356e31,finnedXWing,1
hsp-8db03782eb0717356e31,forcingNet,2
hsp-25cfb1acd0f7c1e4a636,fullHouse,21
hsp-25cfb1acd0f7c1e4a636,nakedSingle,21
hsp-25cfb1acd0f7c1e4a636,hiddenSingle,15
hsp-25cfb1acd0f7c1e4a636,lockedCandidates.pointing,5
hsp-25cfb1acd0f7c1e4a636,lockedCandidates.claiming,2
hsp-25cfb1acd0f7c1e4a636,hiddenPair,1
hsp-25cfb1acd0f7c1e4a636,wWing,1
hsp-25cfb1acd0f7c1e4a636,finnedXWing,1
hsp-25cfb1acd0f7c1e4a636,forcingNet,4
hsp-30dfff1b3f18acb106e0,fullHouse,21
hsp-30dfff1b3f18acb106e0,nakedSingle,21
hsp-30dfff1b3f18acb106e0,hiddenSingle,15
hsp-30dfff1b3f18acb106e0,lockedCandidates.pointing,1
hsp-30dfff1b3f18acb106e0,nakedPair,1
hsp-30dfff1b3f18acb106e0,hiddenPair,1
hsp-30dfff1b3f18acb106e0,twoStringKite,1
hsp-30dfff1b3f18acb106e0,forcingNet,4
hsp-1c4cc2b7758a8fd1d5d6,fullHouse,21
hsp-1c4cc2b7758a8fd1d5d6,nakedSingle,19
hsp-1c4cc2b7758a8fd1d5d6,hiddenSingle,15
hsp-1c4cc2b7758a8fd1d5d6,lockedCandidates.pointing,1
hsp-1c4cc2b7758a8fd1d5d6,lockedCandidates.claiming,2
hsp-1c4cc2b7758a8fd1d5d6,hiddenPair,5
hsp-1c4cc2b7758a8fd1d5d6,twoStringKite,1
hsp-1c4cc2b7758a8fd1d5d6,xyzWing,1
hsp-1c4cc2b7758a8fd1d5d6,forcingNet,1
hsp-854890fa1798da646c14,fullHouse,21
hsp-854890fa1798da646c14,nakedSingle,22
hsp-854890fa1798da646c14,hiddenSingle,12
hsp-854890fa1798da646c14,lockedCandidates.pointing,5
hsp-854890fa1798da646c14,hiddenPair,1
hsp-854890fa1798da646c14,wWing,1
hsp-854890fa1798da646c14,xyWing,2
hsp-854890fa1798da646c14,forcingNet,1
hsp-d522c924d54e3c19a506,fullHouse,19
hsp-d522c924d54e3c19a506,nakedSingle,23
hsp-d522c924d54e3c19a506,hiddenSingle,13
hsp-d522c924d54e3c19a506,lockedCandidates.pointing,6
hsp-d522c924d54e3c19a506,lockedCandidates.claiming,2
hsp-d522c924d54e3c19a506,nakedPair,1
hsp-d522c924d54e3c19a506,hiddenPair,2
hsp-d522c924d54e3c19a506,wWing,1
hsp-d522c924d54e3c19a506,xyWing,1
hsp-d522c924d54e3c19a506,forcingNet,5
hsp-19fdd0708916a9e26211,fullHouse,20
hsp-19fdd0708916a9e26211,nakedSingle,28
hsp-19fdd0708916a9e26211,hiddenSingle,6
hsp-19fdd0708916a9e26211,lockedCandidates.pointing,5
hsp-19fdd0708916a9e26211,nakedPair,1
hsp-19fdd0708916a9e26211,hiddenPair,2
hsp-19fdd0708916a9e26211,xWing,1
hsp-19fdd0708916a9e26211,wWing,1
hsp-19fdd0708916a9e26211,xyWing,1
hsp-19fdd0708916a9e26211,hiddenRectangle,1
hsp-19fdd0708916a9e26211,bugPlusOne,1
hsp-19fdd0708916a9e26211,forcingNet,2
hsp-2a6fde011abcba43ddc1,fullHouse,21
hsp-2a6fde011abcba43ddc1,nakedSingle,24
hsp-2a6fde011abcba43ddc1,hiddenSingle,13
hsp-2a6fde011abcba43ddc1,lockedCandidates.pointing,2
hsp-2a6fde011abcba43ddc1,lockedCandidates.claiming,2
hsp-2a6fde011abcba43ddc1,hiddenTriple,2
hsp-2a6fde011abcba43ddc1,wWing,1
hsp-2a6fde011abcba43ddc1,xyWing,1
hsp-2a6fde011abcba43ddc1,forcingNet,6
hsp-c1216c2801752653a77f,fullHouse,21
hsp-c1216c2801752653a77f,nakedSingle,26
hsp-c1216c2801752653a77f,hiddenSingle,11
hsp-c1216c2801752653a77f,lockedCandidates.pointing,3
hsp-c1216c2801752653a77f,lockedCandidates.claiming,2
hsp-c1216c2801752653a77f,forcingNet,2
hsp-281a08d1504fd77fd10a,fullHouse,20
hsp-281a08d1504fd77fd10a,nakedSingle,28
hsp-281a08d1504fd77fd10a,hiddenSingle,10
hsp-281a08d1504fd77fd10a,lockedCandidates.pointing,2
hsp-281a08d1504fd77fd10a,twoStringKite,1
hsp-281a08d1504fd77fd10a,forcingNet,3
hsp-7eafd2c6546c97a17004,fullHouse,20
hsp-7eafd2c6546c97a17004,nakedSingle,22
hsp-7eafd2c6546c97a17004,hiddenSingle,14
hsp-7eafd2c6546c97a17004,lockedCandidates.pointing,5
hsp-7eafd2c6546c97a17004,hiddenPair,1
hsp-7eafd2c6546c97a17004,twoStringKite,1
hsp-7eafd2c6546c97a17004,xyWing,1
hsp-7eafd2c6546c97a17004,finnedXWing,1
hsp-7eafd2c6546c97a17004,forcingNet,3
hsp-f5ed6cb481215bac1306,fullHouse,21
hsp-f5ed6cb481215bac1306,nakedSingle,22
hsp-f5ed6cb481215bac1306,hiddenSingle,13
hsp-f5ed6cb481215bac1306,lockedCandidates.pointing,3
hsp-f5ed6cb481215bac1306,lockedCandidates.claiming,1
hsp-f5ed6cb481215bac1306,nakedPair,2
hsp-f5ed6cb481215bac1306,hiddenPair,3
hsp-f5ed6cb481215bac1306,xWing,1
hsp-f5ed6cb481215bac1306,wWing,1
hsp-f5ed6cb481215bac1306,forcingNet,5
hsp-116bac23ca7c2593b15b,fullHouse,21
hsp-116bac23ca7c2593b15b,nakedSingle,21
hsp-116bac23ca7c2593b15b,hiddenSingle,14
hsp-116bac23ca7c2593b15b,lockedCandidates.pointing,4
hsp-116bac23ca7c2593b15b,nakedPair,1
hsp-116bac23ca7c2593b15b,hiddenPair,1
hsp-116bac23ca7c2593b15b,swordfish,1
hsp-116bac23ca7c2593b15b,turbotFish,3
hsp-116bac23ca7c2593b15b,xyWing,1
hsp-116bac23ca7c2593b15b,xyzWing,1
hsp-116bac23ca7c2593b15b,forcingNet,1
hsp-677eb915a4f2e4bacf56,fullHouse,20
hsp-677eb915a4f2e4bacf56,nakedSingle,21
hsp-677eb915a4f2e4bacf56,hiddenSingle,15
hsp-677eb915a4f2e4bacf56,lockedCandidates.pointing,2
hsp-677eb915a4f2e4bacf56,hiddenPair,4
hsp-677eb915a4f2e4bacf56,xyzWing,1
hsp-677eb915a4f2e4bacf56,forcingNet,1
hsp-39b4c7eae67f6693e8f2,fullHouse,20
hsp-39b4c7eae67f6693e8f2,nakedSingle,22
hsp-39b4c7eae67f6693e8f2,hiddenSingle,14
hsp-39b4c7eae67f6693e8f2,lockedCandidates.pointing,5
hsp-39b4c7eae67f6693e8f2,lockedCandidates.claiming,5
hsp-39b4c7eae67f6693e8f2,hiddenPair,3
hsp-39b4c7eae67f6693e8f2,twoStringKite,1
hsp-39b4c7eae67f6693e8f2,xyWing,1
hsp-39b4c7eae67f6693e8f2,multiColoring,1
hsp-39b4c7eae67f6693e8f2,forcingNet,10
hsp-2daf60d3faa6e30eaa2f,fullHouse,20
hsp-2daf60d3faa6e30eaa2f,nakedSingle,32
hsp-2daf60d3faa6e30eaa2f,hiddenSingle,4
hsp-2daf60d3faa6e30eaa2f,lockedCandidates.pointing,2
hsp-2daf60d3faa6e30eaa2f,lockedCandidates.claiming,1
hsp-2daf60d3faa6e30eaa2f,hiddenPair,1
hsp-2daf60d3faa6e30eaa2f,wWing,2
hsp-2daf60d3faa6e30eaa2f,forcingNet,1
hsp-ffef5734941f5c4e7d5d,fullHouse,21
hsp-ffef5734941f5c4e7d5d,nakedSingle,20
hsp-ffef5734941f5c4e7d5d,hiddenSingle,15
hsp-ffef5734941f5c4e7d5d,lockedCandidates.pointing,5
hsp-ffef5734941f5c4e7d5d,lockedCandidates.claiming,1
hsp-ffef5734941f5c4e7d5d,nakedPair,1
hsp-ffef5734941f5c4e7d5d,hiddenPair,1
hsp-ffef5734941f5c4e7d5d,hiddenQuad,1
hsp-ffef5734941f5c4e7d5d,wWing,1
hsp-ffef5734941f5c4e7d5d,forcingNet,2
hsp-cebcd0161ec30d2743c0,fullHouse,19
hsp-cebcd0161ec30d2743c0,nakedSingle,22
hsp-cebcd0161ec30d2743c0,hiddenSingle,15
hsp-cebcd0161ec30d2743c0,lockedCandidates.pointing,2
hsp-cebcd0161ec30d2743c0,nakedPair,1
hsp-cebcd0161ec30d2743c0,hiddenPair,1
hsp-cebcd0161ec30d2743c0,wWing,1
hsp-cebcd0161ec30d2743c0,uniqueRectangle,1
hsp-cebcd0161ec30d2743c0,forcingNet,1
hsp-eb45e29c1c862029d04b,fullHouse,20
hsp-eb45e29c1c862029d04b,nakedSingle,23
hsp-eb45e29c1c862029d04b,hiddenSingle,16
hsp-eb45e29c1c862029d04b,lockedCandidates.pointing,1
hsp-eb45e29c1c862029d04b,lockedCandidates.claiming,1
hsp-eb45e29c1c862029d04b,nakedPair,2
hsp-eb45e29c1c862029d04b,hiddenPair,1
hsp-eb45e29c1c862029d04b,turbotFish,1
hsp-eb45e29c1c862029d04b,xyWing,1
hsp-eb45e29c1c862029d04b,finnedXWing,1
hsp-eb45e29c1c862029d04b,forcingNet,4
hsp-f6453ad568a5f95ec1dd,fullHouse,21
hsp-f6453ad568a5f95ec1dd,nakedSingle,18
hsp-f6453ad568a5f95ec1dd,hiddenSingle,15
hsp-f6453ad568a5f95ec1dd,lockedCandidates.pointing,3
hsp-f6453ad568a5f95ec1dd,lockedCandidates.claiming,3
hsp-f6453ad568a5f95ec1dd,hiddenPair,2
hsp-f6453ad568a5f95ec1dd,twoStringKite,1
hsp-f6453ad568a5f95ec1dd,hiddenRectangle,1
hsp-f6453ad568a5f95ec1dd,forcingNet,4
hsp-f03d38060de0ee5b1ee5,fullHouse,21
hsp-f03d38060de0ee5b1ee5,nakedSingle,19
hsp-f03d38060de0ee5b1ee5,hiddenSingle,14
hsp-f03d38060de0ee5b1ee5,lockedCandidates.pointing,5
hsp-f03d38060de0ee5b1ee5,hiddenPair,1
hsp-f03d38060de0ee5b1ee5,hiddenTriple,1
hsp-f03d38060de0ee5b1ee5,wWing,3
hsp-f03d38060de0ee5b1ee5,finnedXWing,1
hsp-f03d38060de0ee5b1ee5,forcingNet,4
hsp-4ac0b6b67c6fa93a281b,fullHouse,21
hsp-4ac0b6b67c6fa93a281b,nakedSingle,21
hsp-4ac0b6b67c6fa93a281b,hiddenSingle,12
hsp-4ac0b6b67c6fa93a281b,lockedCandidates.pointing,1
hsp-4ac0b6b67c6fa93a281b,hiddenPair,2
hsp-4ac0b6b67c6fa93a281b,skyscraper,1
hsp-4ac0b6b67c6fa93a281b,twoStringKite,1
hsp-4ac0b6b67c6fa93a281b,forcingNet,3
hsp-778d91bc09888242d2a4,fullHouse,21
hsp-778d91bc09888242d2a4,nakedSingle,25
hsp-778d91bc09888242d2a4,hiddenSingle,8
hsp-778d91bc09888242d2a4,lockedCandidates.pointing,5
hsp-778d91bc09888242d2a4,lockedCandidates.claiming,1
hsp-778d91bc09888242d2a4,hiddenPair,2
hsp-778d91bc09888242d2a4,xWing,1
hsp-778d91bc09888242d2a4,wWing,1
hsp-778d91bc09888242d2a4,xyWing,2
hsp-778d91bc09888242d2a4,xyzWing,1
hsp-778d91bc09888242d2a4,finnedXWing,1
hsp-778d91bc09888242d2a4,forcingNet,4
hsp-87d0e190cedfa952fc15,fullHouse,19
hsp-87d0e190cedfa952fc15,nakedSingle,18
hsp-87d0e190cedfa952fc15,hiddenSingle,17
hsp-87d0e190cedfa952fc15,lockedCandidates.pointing,1
hsp-87d0e190cedfa952fc15,lockedCandidates.claiming,1
hsp-87d0e190cedfa952fc15,hiddenPair,6
hsp-87d0e190cedfa952fc15,xyWing,1
hsp-87d0e190cedfa952fc15,hiddenRectangle,1
hsp-87d0e190cedfa952fc15,forcingNet,1
hsp-f9331e937393909cfdb4,fullHouse,19
hsp-f9331e937393909cfdb4,nakedSingle,21
hsp-f9331e937393909cfdb4,hiddenSingle,17
hsp-f9331e937393909cfdb4,lockedCandidates.pointing,3
hsp-f9331e937393909cfdb4,lockedCandidates.claiming,1
hsp-f9331e937393909cfdb4,twoStringKite,1
hsp-f9331e937393909cfdb4,wWing,1
hsp-f9331e937393909cfdb4,finnedXWing,1
hsp-f9331e937393909cfdb4,forcingNet,1
hsp-10b7019857e30a2fdea3,fullHouse,21
hsp-10b7019857e30a2fdea3,nakedSingle,20
hsp-10b7019857e30a2fdea3,hiddenSingle,16
hsp-10b7019857e30a2fdea3,lockedCandidates.pointing,3
hsp-10b7019857e30a2fdea3,hiddenPair,2
hsp-10b7019857e30a2fdea3,twoStringKite,1
hsp-10b7019857e30a2fdea3,wWing,1
hsp-10b7019857e30a2fdea3,forcingNet,2
hsp-2d95fb76857397b0d0ad,fullHouse,20
hsp-2d95fb76857397b0d0ad,nakedSingle,25
hsp-2d95fb76857397b0d0ad,hiddenSingle,12
hsp-2d95fb76857397b0d0ad,lockedCandidates.pointing,5
hsp-2d95fb76857397b0d0ad,lockedCandidates.claiming,2
hsp-2d95fb76857397b0d0ad,hiddenPair,2
hsp-2d95fb76857397b0d0ad,forcingNet,1
hsp-91028f1884836dd52711,fullHouse,21
hsp-91028f1884836dd52711,nakedSingle,27
hsp-91028f1884836dd52711,hiddenSingle,9
hsp-91028f1884836dd52711,lockedCandidates.pointing,3
hsp-91028f1884836dd52711,lockedCandidates.claiming,2
hsp-91028f1884836dd52711,hiddenPair,4
hsp-91028f1884836dd52711,xyzWing,1
hsp-91028f1884836dd52711,forcingNet,1
hsp-88e9be45231320df9085,fullHouse,21
hsp-88e9be45231320df9085,nakedSingle,26
hsp-88e9be45231320df9085,hiddenSingle,10
hsp-88e9be45231320df9085,lockedCandidates.pointing,3
hsp-88e9be45231320df9085,lockedCandidates.claiming,1
hsp-88e9be45231320df9085,hiddenPair,1
hsp-88e9be45231320df9085,wWing,1
hsp-88e9be45231320df9085,xyWing,1
hsp-88e9be45231320df9085,finnedXWing,2
hsp-88e9be45231320df9085,forcingNet,2
hsp-55a8be3f6289795530fb,fullHouse,21
hsp-55a8be3f6289795530fb,nakedSingle,22
hsp-55a8be3f6289795530fb,hiddenSingle,14
hsp-55a8be3f6289795530fb,lockedCandidates.pointing,5
hsp-55a8be3f6289795530fb,lockedCandidates.claiming,2
hsp-55a8be3f6289795530fb,nakedPair,1
hsp-55a8be3f6289795530fb,hiddenPair,1
hsp-55a8be3f6289795530fb,hiddenTriple,1
hsp-55a8be3f6289795530fb,twoStringKite,1
hsp-55a8be3f6289795530fb,forcingNet,1
hsp-67ff0e0eca8e95e6f426,fullHouse,20
hsp-67ff0e0eca8e95e6f426,nakedSingle,22
hsp-67ff0e0eca8e95e6f426,hiddenSingle,15
hsp-67ff0e0eca8e95e6f426,lockedCandidates.pointing,1
hsp-67ff0e0eca8e95e6f426,lockedCandidates.claiming,1
hsp-67ff0e0eca8e95e6f426,hiddenPair,2
hsp-67ff0e0eca8e95e6f426,hiddenTriple,1
hsp-67ff0e0eca8e95e6f426,twoStringKite,1
hsp-67ff0e0eca8e95e6f426,wWing,1
hsp-67ff0e0eca8e95e6f426,xyzWing,1
hsp-67ff0e0eca8e95e6f426,forcingNet,3
hsp-7aa3617058c45a7ce1ee,fullHouse,19
hsp-7aa3617058c45a7ce1ee,nakedSingle,19
hsp-7aa3617058c45a7ce1ee,hiddenSingle,19
hsp-7aa3617058c45a7ce1ee,lockedCandidates.pointing,5
hsp-7aa3617058c45a7ce1ee,hiddenTriple,1
hsp-7aa3617058c45a7ce1ee,skyscraper,1
hsp-7aa3617058c45a7ce1ee,twoStringKite,2
hsp-7aa3617058c45a7ce1ee,forcingNet,1
hsp-58e769f36ddd6039dbec,fullHouse,21
hsp-58e769f36ddd6039dbec,nakedSingle,23
hsp-58e769f36ddd6039dbec,hiddenSingle,13
hsp-58e769f36ddd6039dbec,lockedCandidates.pointing,5
hsp-58e769f36ddd6039dbec,lockedCandidates.claiming,2
hsp-58e769f36ddd6039dbec,nakedPair,2
hsp-58e769f36ddd6039dbec,xyWing,1
hsp-58e769f36ddd6039dbec,finnedXWing,1
hsp-58e769f36ddd6039dbec,forcingNet,1
hsp-6451527b21c2b126406c,fullHouse,21
hsp-6451527b21c2b126406c,nakedSingle,19
hsp-6451527b21c2b126406c,hiddenSingle,17
hsp-6451527b21c2b126406c,lockedCandidates.pointing,1
hsp-6451527b21c2b126406c,lockedCandidates.claiming,2
hsp-6451527b21c2b126406c,hiddenPair,4
hsp-6451527b21c2b126406c,twoStringKite,2
hsp-6451527b21c2b126406c,forcingNet,1
hsp-e264ebb37f980ddd3f11,fullHouse,21
hsp-e264ebb37f980ddd3f11,nakedSingle,17
hsp-e264ebb37f980ddd3f11,hiddenSingle,19
hsp-e264ebb37f980ddd3f11,lockedCandidates.pointing,2
hsp-e264ebb37f980ddd3f11,lockedCandidates.claiming,3
hsp-e264ebb37f980ddd3f11,nakedPair,1
hsp-e264ebb37f980ddd3f11,hiddenPair,2
hsp-e264ebb37f980ddd3f11,xWing,1
hsp-e264ebb37f980ddd3f11,twoStringKite,1
hsp-e264ebb37f980ddd3f11,wWing,1
hsp-e264ebb37f980ddd3f11,xyWing,1
hsp-e264ebb37f980ddd3f11,finnedXWing,2
hsp-e264ebb37f980ddd3f11,forcingNet,4
hsp-9e8d2e87ee2b3c4cb77e,fullHouse,21
hsp-9e8d2e87ee2b3c4cb77e,nakedSingle,24
hsp-9e8d2e87ee2b3c4cb77e,hiddenSingle,12
hsp-9e8d2e87ee2b3c4cb77e,lockedCandidates.pointing,1
hsp-9e8d2e87ee2b3c4cb77e,hiddenPair,4
hsp-9e8d2e87ee2b3c4cb77e,wWing,1
hsp-9e8d2e87ee2b3c4cb77e,xyWing,1
hsp-9e8d2e87ee2b3c4cb77e,xyzWing,2
hsp-9e8d2e87ee2b3c4cb77e,finnedXWing,1
hsp-9e8d2e87ee2b3c4cb77e,forcingNet,2
hsp-2bdf2e235d648c5b762e,fullHouse,20
hsp-2bdf2e235d648c5b762e,nakedSingle,29
hsp-2bdf2e235d648c5b762e,hiddenSingle,8
hsp-2bdf2e235d648c5b762e,lockedCandidates.pointing,5
hsp-2bdf2e235d648c5b762e,lockedCandidates.claiming,1
hsp-2bdf2e235d648c5b762e,hiddenPair,1
hsp-2bdf2e235d648c5b762e,hiddenTriple,2
hsp-2bdf2e235d648c5b762e,twoStringKite,1
hsp-2bdf2e235d648c5b762e,wWing,1
hsp-2bdf2e235d648c5b762e,finnedXWing,1
hsp-2bdf2e235d648c5b762e,forcingNet,8
hsp-7312726ec67ab9ac1b94,fullHouse,19
hsp-7312726ec67ab9ac1b94,nakedSingle,25
hsp-7312726ec67ab9ac1b94,hiddenSingle,11
hsp-7312726ec67ab9ac1b94,lockedCandidates.pointing,2
hsp-7312726ec67ab9ac1b94,lockedCandidates.claiming,1
